SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_2,EXT_SOURCE_3,nan_EXT_SOURCE_1
211827,Cash loans,2,0,1,0,180000.0,675000.0,18940.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62.28493150684932,,0.3768843433535922,,1
345792,Cash loans,1,1,0,0,202500.0,907780.5,36130.5,733500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,47.26849315068493,21.019178082191782,0.3544498632737232,0.191821602413606,1
283644,Cash loans,2,0,1,0,270000.0,900000.0,23742.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,43.961643835616435,4.435616438356164,0.6714401188635465,,1
137735,Cash loans,2,0,1,0,274500.0,545040.0,33345.0,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,55.1972602739726,0.7863013698630137,0.6522046730552756,0.4650692149562261,1
412874,Cash loans,2,0,0,0,90000.0,177489.0,16551.0,166500.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,55.038356164383565,,0.3571464048864837,0.6512602186973006,0
283276,Revolving loans,1,1,0,2,180000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,38.4027397260274,0.9232876712328767,0.4917202936382265,0.1342654235549427,1
162951,Cash loans,2,0,0,0,189000.0,1205896.5,35257.5,1053000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,54.78356164383562,3.3753424657534246,0.5898639584414579,0.8038850611746273,0
382375,Cash loans,1,1,1,1,180000.0,746280.0,59094.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,37.33150684931507,1.7205479452054795,0.6492624159543512,0.3031463744186309,1
328365,Cash loans,2,0,1,0,90000.0,495000.0,14314.5,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,60.38356164383562,,0.2654566974091764,0.5726825047161584,1
255265,Cash loans,2,0,0,1,72000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,34.136986301369866,0.547945205479452,0.1572733295432992,,1
422879,Cash loans,1,1,1,2,247500.0,956574.0,48969.0,855000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,31.975342465753425,0.547945205479452,0.374074302482715,0.5352762504724826,0
188442,Cash loans,2,0,1,0,112500.0,495000.0,14314.5,495000.0,Children,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62.20821917808219,,0.6580100089987123,0.3217352821966848,1
343849,Cash loans,1,0,1,2,225000.0,104256.0,11074.5,90000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,37.64109589041096,5.2465753424657535,0.5807934236475003,0.3312508645909018,1
115840,Cash loans,2,0,0,0,81000.0,270000.0,14647.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37.28493150684932,11.180821917808219,0.1012606088745696,0.5136937663039473,0
152436,Cash loans,2,0,1,0,99000.0,296280.0,23539.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,51.88767123287671,1.2246575342465753,0.378271916346784,,1
417506,Cash loans,2,0,1,0,270000.0,1408140.0,130437.0,1354500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,57.035616438356165,,0.022710398314892,0.5298898341969072,1
228887,Cash loans,2,0,0,0,90000.0,1350000.0,51552.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,58.635616438356166,,0.7284259215736356,0.5495965024956946,1
166472,Cash loans,2,1,1,0,112500.0,148365.0,10453.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,52.276712328767125,2.958904109589041,0.4919881004167289,0.7352209993926424,1
164045,Cash loans,2,0,1,1,202500.0,743031.0,39586.5,688500.0,Unaccompanied,Working,Higher education,Married,Office apartment,39.61369863013699,5.093150684931507,0.584356325094285,0.5971924268337128,1
151838,Cash loans,2,0,1,0,67500.0,1078200.0,31653.0,900000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,48.534246575342465,4.586301369863014,0.2653117484731741,0.5902333386185574,1
267480,Cash loans,2,0,1,0,139500.0,943425.0,27715.5,787500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,40.06301369863014,7.8712328767123285,0.621968169501304,0.5849900404894085,1
390840,Cash loans,2,0,0,0,90000.0,284400.0,10719.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,31.07123287671233,1.4602739726027398,0.4306397440069677,0.3606125659189888,1
387949,Cash loans,2,0,0,1,180000.0,384048.0,18810.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,37.81095890410959,1.3616438356164384,0.2629358786975408,0.1862929496555374,1
192559,Revolving loans,2,0,1,0,146812.5,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.663013698630138,1.0191780821917809,0.6022310745470771,,0
365183,Cash loans,1,1,1,1,90000.0,582228.0,18778.5,486000.0,"Spouse, partner",Working,Higher education,Civil marriage,House / apartment,36.06575342465754,2.9205479452054797,0.6968291993116148,,0
227774,Cash loans,2,0,1,0,225000.0,675000.0,34465.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,41.04657534246575,8.90958904109589,0.7134752995851648,0.6279908192952864,0
393956,Cash loans,2,1,1,0,270000.0,991818.0,50769.0,886500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,45.11780821917808,10.035616438356165,0.5193559500101871,,0
162484,Cash loans,2,1,1,0,225000.0,945000.0,26118.0,945000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,59.605479452054794,0.936986301369863,0.7099712641584821,,1
215884,Revolving loans,2,0,1,0,270000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,58.15068493150685,19.50958904109589,0.481903433366492,0.7121551551910698,0
280968,Cash loans,2,0,1,0,54000.0,127350.0,12532.5,112500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,68.28219178082192,,0.5758339832687114,0.7001838506835805,0
136569,Cash loans,2,0,1,2,126000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,38.95616438356164,1.356164383561644,0.5260553523575906,0.1464420666789632,0
368419,Cash loans,1,0,1,0,225000.0,1113840.0,47322.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,36.42739726027397,1.9726027397260273,0.7610019085559301,,1
240453,Revolving loans,1,1,1,1,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,38.558904109589044,1.8054794520547945,0.5841757300483216,0.3910549766342248,0
416574,Cash loans,1,0,0,0,135000.0,1078200.0,31522.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,46.0027397260274,3.5397260273972604,0.7238468870550844,0.4686596550493113,1
240124,Cash loans,2,0,0,2,283500.0,900000.0,69651.0,900000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,43.942465753424656,4.073972602739726,0.6364710630176433,0.2458512138252296,1
186889,Cash loans,2,0,1,0,54000.0,119925.0,11682.0,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,58.54520547945206,,0.2652563401861944,0.6690566947824041,1
105413,Cash loans,2,1,1,0,180000.0,1042560.0,34587.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,39.83287671232877,4.876712328767123,0.6701266091185181,0.5620604831738043,0
186072,Cash loans,2,0,0,1,135000.0,900000.0,26316.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,30.65205479452055,9.446575342465753,0.6190588249082122,,1
348947,Revolving loans,2,1,1,0,90000.0,270000.0,13500.0,270000.0,"Spouse, partner",Working,Incomplete higher,Married,House / apartment,46.915068493150685,2.356164383561644,0.5459035218305338,0.6971469077844458,0
431739,Cash loans,1,1,1,1,135000.0,224136.0,14593.5,198000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,44.18356164383562,5.780821917808219,0.536983366414489,,0
117366,Cash loans,1,1,1,0,180000.0,2013840.0,55377.0,1800000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,61.43835616438356,,0.5442062792667897,0.164414178829907,0
269876,Cash loans,2,0,1,2,180000.0,1502941.5,52371.0,1372500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,38.73424657534247,7.435616438356164,0.6945422233110375,0.6279908192952864,0
448359,Cash loans,2,0,1,0,202500.0,1345500.0,39469.5,1345500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,49.416438356164385,31.21095890410959,0.7058884410941714,0.4650692149562261,0
187386,Cash loans,1,0,1,0,81000.0,508495.5,25960.5,454500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,37.983561643835614,3.4657534246575343,0.439475449438622,0.7610263695502636,0
113358,Cash loans,1,1,1,0,135000.0,1303812.0,38250.0,1138500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,61.42465753424658,,0.3606180640545501,,0
125295,Cash loans,2,0,1,0,292500.0,312768.0,17095.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,31.4986301369863,2.7945205479452055,0.7558416402279193,0.4668640059537032,0
208910,Cash loans,1,0,0,3,202500.0,900000.0,26316.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,36.66301369863014,4.3561643835616435,0.0987259920035,0.3944954053123993,0
248717,Cash loans,2,0,1,0,90000.0,544491.0,16047.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,62.56712328767123,,0.7457615169262809,0.6279908192952864,1
326958,Cash loans,2,0,1,0,45000.0,143910.0,14364.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,60.26849315068493,20.575342465753426,0.5729418658026715,0.8297501422395771,1
279601,Cash loans,2,0,0,1,112500.0,450000.0,20979.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,26.504109589041096,2.989041095890411,0.3444679648961929,0.2366108235287817,0
320234,Cash loans,1,0,1,0,225000.0,1223010.0,48631.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,24.972602739726028,0.8575342465753425,0.4853438692748134,0.5620604831738043,0
214621,Cash loans,2,0,1,2,76500.0,147888.0,10890.0,117000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,36.49589041095891,13.652054794520549,0.7188051152190633,0.6075573001388961,0
138331,Cash loans,2,0,1,2,112500.0,900000.0,31887.0,900000.0,Family,Working,Secondary / secondary special,Married,With parents,32.843835616438355,6.4,0.1621921059592286,0.5691487713619409,0
143474,Cash loans,1,1,0,1,481500.0,1467612.0,58203.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,43.679452054794524,5.890410958904109,0.6865847982943517,0.1253078784282391,1
446608,Cash loans,2,1,0,0,135000.0,720000.0,18990.0,720000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,51.12876712328767,3.5643835616438357,0.3713697208979472,0.3092753558842053,0
344894,Cash loans,1,0,1,0,225000.0,450000.0,27324.0,450000.0,Family,Commercial associate,Higher education,Married,House / apartment,50.49589041095891,2.8,0.4246878720330457,0.1510075350878296,0
203284,Revolving loans,1,0,1,0,270000.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,54.463013698630135,,0.405692722917717,,1
310086,Cash loans,2,0,1,2,162000.0,808650.0,31464.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,27.92876712328767,2.2684931506849315,0.5070865056680277,0.4489622731076524,0
407418,Cash loans,2,0,1,0,157500.0,86598.0,10404.0,76500.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,23.383561643835616,1.906849315068493,0.3932710960425753,,1
299860,Cash loans,2,0,0,0,202500.0,1024740.0,52321.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,54.68219178082192,1.6191780821917807,0.6026448312803805,0.6109913280868294,0
320572,Cash loans,2,0,1,0,306000.0,900000.0,46084.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,35.88767123287671,13.128767123287671,0.6248636330427406,0.520897599048938,1
432069,Cash loans,2,0,0,0,90000.0,552555.0,30105.0,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,65.06575342465753,,0.6365975442296551,0.6594055320683344,1
144023,Cash loans,1,1,0,2,135000.0,1078200.0,31653.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,33.772602739726025,1.6547945205479453,0.4970825943955255,0.4866531565147181,0
228868,Revolving loans,2,0,1,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,36.95616438356164,10.558904109589042,0.6155407881898891,0.8337869986815019,1
113443,Cash loans,1,1,1,0,139500.0,408780.0,20011.5,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,34.78356164383562,0.3972602739726027,0.7352279074385529,0.0564751797291575,1
432036,Revolving loans,2,0,0,1,108000.0,315000.0,15750.0,315000.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,37.95342465753425,0.6465753424657534,0.6419980709705206,,1
330190,Cash loans,2,1,1,0,202500.0,747000.0,40653.0,747000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,41.917808219178085,11.271232876712329,0.6597744230193255,0.6545292802242897,1
194596,Revolving loans,2,0,1,0,90000.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,62.83835616438356,,0.453991799164246,0.4135967602644276,1
208510,Cash loans,2,0,1,1,129600.0,1288350.0,37800.0,1125000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,37.652054794520545,5.421917808219178,0.4088547563557495,0.6610235391308081,1
381913,Cash loans,1,1,1,1,135000.0,1078200.0,31653.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,28.112328767123287,4.997260273972603,0.4445451606442506,0.5226973172821112,0
107073,Cash loans,1,1,1,2,225000.0,1078200.0,34911.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,37.794520547945204,0.6958904109589041,0.6235299402925106,0.4135967602644276,0
278395,Cash loans,1,0,1,0,135000.0,224136.0,12865.5,198000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,67.56438356164384,,0.7270828241164289,,0
279523,Cash loans,2,0,0,0,562500.0,835380.0,40320.0,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,34.95068493150685,3.4328767123287673,0.5736800784792994,0.5867400085415683,0
433660,Cash loans,1,0,1,0,126000.0,513531.0,35869.5,459000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,36.701369863013696,4.556164383561644,0.5683127498213976,,1
155756,Cash loans,2,0,1,0,126000.0,1065433.5,42385.5,913500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,46.90958904109589,22.953424657534246,0.0182811407208098,,0
363255,Cash loans,2,0,1,0,202500.0,973710.0,28597.5,697500.0,Family,Working,Secondary / secondary special,Separated,House / apartment,38.90684931506849,5.594520547945206,0.4999034794148132,,0
384449,Cash loans,1,1,1,0,90000.0,545040.0,35617.5,450000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,31.775342465753425,1.4246575342465753,0.4027541371056801,0.6041125998015721,0
383154,Cash loans,2,1,1,0,292500.0,900000.0,46084.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,24.912328767123288,1.2164383561643837,0.4537099423613431,0.2044226253763287,0
219528,Revolving loans,2,0,1,0,81000.0,225000.0,11250.0,225000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,Rented apartment,31.013698630136986,0.3452054794520548,0.1137465304160271,0.326475210066026,0
410530,Cash loans,1,1,1,0,112500.0,640080.0,29970.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,38.16712328767123,1.4273972602739726,0.3716352238674529,0.6430255641096323,1
124685,Cash loans,2,0,1,0,292500.0,1006920.0,42790.5,900000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,60.484931506849314,,0.7138997946765254,0.237916079507114,1
299356,Cash loans,2,0,1,1,67500.0,563877.0,24021.0,504000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,37.76438356164383,17.86849315068493,0.5022268953164489,0.2032521136204725,0
221728,Cash loans,2,0,1,1,103500.0,254700.0,16582.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,38.26027397260274,11.92054794520548,0.2578151125700884,0.6413682574954046,1
336188,Cash loans,1,0,0,0,67500.0,327024.0,10044.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.728767123287675,,0.5212007192516934,0.3774042489507649,1
160645,Cash loans,1,1,1,1,337500.0,648000.0,51196.5,648000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,31.046575342465754,1.1753424657534246,0.6138938309453431,0.4812493411434029,0
358953,Cash loans,1,1,1,1,180000.0,239850.0,25186.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,48.8,2.0465753424657533,0.6429424006629105,0.6690566947824041,1
453070,Cash loans,2,1,1,1,180000.0,495000.0,17910.0,495000.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,41.92328767123288,20.4027397260274,0.7071851864261129,0.4135967602644276,0
428344,Cash loans,2,0,1,0,225000.0,268659.0,26703.0,243000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,40.68219178082192,12.493150684931507,0.2390445846878129,,0
427336,Cash loans,2,1,1,0,117000.0,490495.5,26262.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,56.50684931506849,6.947945205479452,0.2214707490949429,0.4938628816996244,1
194817,Cash loans,2,1,1,0,427500.0,305640.0,31446.0,270000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,52.93424657534246,9.830136986301369,0.6768633766928377,0.2115507642052577,0
316087,Cash loans,2,0,1,1,270000.0,409500.0,39892.5,409500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,47.47123287671233,3.8602739726027395,0.5997034881081342,0.7209441499436497,1
376841,Cash loans,2,0,0,0,135000.0,900000.0,26316.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,43.42191780821918,2.126027397260274,0.7763752567361948,0.4206109640437848,0
131639,Cash loans,2,1,1,1,202500.0,1086889.5,46179.0,922500.0,Unaccompanied,Working,Higher education,Married,House / apartment,45.367123287671234,7.123287671232877,0.7133992975601597,0.7421816117614419,0
422842,Cash loans,2,0,1,0,247500.0,1729615.5,60250.5,1579500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,49.104109589041094,4.717808219178083,0.6312641621703659,0.7380196196295241,0
136753,Cash loans,1,1,1,0,180000.0,361998.0,19768.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,49.36986301369863,1.610958904109589,0.7670377452661892,0.1437580534911652,1
447910,Cash loans,1,1,1,0,225000.0,481176.0,24696.0,360000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,30.854794520547944,5.147945205479452,0.4887966230639687,0.25533177083329,0
134784,Cash loans,1,1,0,0,225000.0,630000.0,16618.5,630000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,43.49315068493151,12.904109589041095,0.7270567877895844,0.7165702448010511,1
125808,Cash loans,2,0,1,1,135000.0,585000.0,28273.5,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,32.61095890410959,0.5589041095890411,0.3984013076870221,,0
391725,Cash loans,2,0,1,0,202500.0,354276.0,17361.0,292500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,48.915068493150685,20.12876712328767,0.3572819736123357,0.3689687382528466,0
108066,Cash loans,2,1,1,0,202500.0,450000.0,32611.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,53.40821917808219,5.413698630136986,0.5629185692212637,0.4812493411434029,1
334031,Cash loans,2,0,1,0,67500.0,545040.0,35617.5,450000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,27.46849315068493,3.4328767123287673,0.5304693604174611,,1
293083,Cash loans,1,1,1,0,180000.0,197820.0,15988.5,180000.0,Family,Working,Secondary / secondary special,Married,House / apartment,28.693150684931506,6.627397260273972,0.5862405882751963,0.501075160239048,1
366333,Cash loans,2,0,1,0,139500.0,360000.0,19660.5,360000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,48.76986301369863,23.23013698630137,0.4568607953659454,0.248535557339522,1
236333,Revolving loans,2,0,1,0,202500.0,495000.0,24750.0,495000.0,Unaccompanied,Working,Higher education,Married,House / apartment,33.536986301369865,1.6958904109589041,0.4617157581956591,0.4083588531230431,1
279276,Cash loans,2,0,1,0,112500.0,307944.0,33295.5,292500.0,Family,Working,Higher education,Single / not married,Co-op apartment,27.04931506849315,0.6164383561643836,0.2035228320289013,,1
131351,Cash loans,1,1,1,1,292500.0,948816.0,30735.0,792000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,36.29041095890411,0.7561643835616438,0.6360105121257776,0.1528662291550415,0
141173,Cash loans,2,1,1,0,225000.0,711000.0,39829.5,711000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,57.553424657534244,,0.6865659755869522,0.6512602186973006,0
230112,Cash loans,1,1,1,0,225000.0,1256400.0,36864.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,45.92876712328767,4.076712328767123,0.7050705923742754,,1
108358,Revolving loans,2,1,1,1,81000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,38.961643835616435,0.44931506849315067,0.1735739251618644,0.3944954053123993,0
198517,Cash loans,2,0,1,0,180000.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,58.95068493150685,1.7835616438356163,0.4195776572537066,0.3807996826489149,1
372651,Revolving loans,1,0,1,1,157500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,45.12602739726027,2.0356164383561643,0.6466386169933257,0.5046813193144684,1
341693,Cash loans,1,1,1,1,360000.0,474048.0,32067.0,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,32.18082191780822,4.964383561643835,0.4629931951970096,0.5352762504724826,1
431379,Cash loans,2,0,1,2,270000.0,521280.0,35392.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,39.4,1.0383561643835617,0.6043820469316155,0.3927738606031339,0
378950,Cash loans,1,1,0,0,126000.0,254700.0,27153.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,49.413698630136984,6.3123287671232875,0.2958154850976934,,0
150081,Revolving loans,1,1,0,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,57.33150684931507,,0.0795254826054563,0.5814837058057234,1
409757,Cash loans,2,0,1,0,126000.0,888439.5,32040.0,688500.0,Family,Working,Higher education,Married,House / apartment,34.104109589041094,5.3123287671232875,0.6272237097509878,,0
361737,Cash loans,2,0,1,0,76500.0,436032.0,16564.5,360000.0,Family,Working,Secondary / secondary special,Married,House / apartment,52.28767123287671,33.013698630136986,0.2007754035972499,,1
162497,Cash loans,2,0,1,0,90000.0,364896.0,18760.5,315000.0,Family,Pensioner,Higher education,Widow,House / apartment,64.8958904109589,,0.7818805039205593,0.3046721837533529,1
310026,Cash loans,2,1,1,1,193500.0,360000.0,23134.5,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,38.66301369863014,,0.5462179109101378,0.5495965024956946,1
310867,Cash loans,2,0,1,0,72000.0,127350.0,12532.5,112500.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,57.35342465753425,,0.6862035187795849,0.7136313997323308,1
382668,Revolving loans,1,0,1,1,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,41.90684931506849,1.0410958904109588,0.6229188929342517,0.326475210066026,1
282863,Cash loans,1,1,0,0,157500.0,485640.0,37579.5,450000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,27.26027397260274,2.9753424657534246,0.0963545962962474,0.6512602186973006,1
309778,Revolving loans,2,0,1,0,157500.0,337500.0,16875.0,337500.0,Family,Commercial associate,Higher education,Married,House / apartment,31.183561643835617,4.380821917808219,0.6679428374773762,0.4686596550493113,1
124268,Cash loans,1,0,1,0,112500.0,595273.5,29083.5,418500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,63.224657534246575,,0.1977677216285664,0.6006575372857061,1
247398,Cash loans,1,1,0,0,315000.0,1762110.0,48456.0,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,38.36986301369863,1.2054794520547945,0.6895884897577576,0.7738956942145427,0
329254,Cash loans,2,0,1,0,135000.0,301500.0,16965.0,301500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,61.40821917808219,,0.6448177098785649,0.7713615919194317,1
291633,Cash loans,2,0,1,1,130500.0,517536.0,26554.5,432000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,51.45753424657534,0.8136986301369863,0.634170895252209,0.1293142889822697,0
148728,Cash loans,1,1,0,0,270000.0,1006920.0,51543.0,900000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,44.515068493150686,20.835616438356166,0.4934091892169036,0.5316861425197883,1
359524,Revolving loans,1,0,0,1,162000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,48.794520547945204,10.58904109589041,0.5835966113971738,,1
437188,Cash loans,2,0,1,0,135000.0,495000.0,23814.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,45.8986301369863,0.25753424657534246,0.4511691728393116,0.5388627065779676,0
180211,Cash loans,2,0,1,1,135000.0,1488159.0,51858.0,1359000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,39.06849315068493,4.065753424657534,0.6087134888907931,0.7209441499436497,0
409132,Cash loans,2,0,1,0,103500.0,567000.0,24151.5,567000.0,Family,Working,Secondary / secondary special,Married,House / apartment,41.52602739726027,1.7643835616438357,0.6675061820534712,0.5656079814115492,1
135608,Cash loans,2,0,0,0,157500.0,840996.0,24718.5,702000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,43.62739726027397,11.219178082191782,0.6096506078344095,0.7076993447402619,1
386703,Cash loans,2,0,0,0,130500.0,805500.0,23679.0,805500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,48.73698630136986,1.4465753424657535,0.3527754386198965,,0
197501,Cash loans,2,0,0,0,90000.0,315000.0,17086.5,315000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,23.306849315068494,0.8301369863013699,0.0904080750864214,0.2608559142068693,0
267198,Revolving loans,2,0,1,0,180000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,39.895890410958906,4.764383561643836,0.699253649796703,,1
